strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model,seed,task,eval_trial,bpm,source
23,5.730083465576172,5.725083351135254,-5.000114440917969,26.78531265258789,True,B,3,double_160bpm,0,160.0,sim
0,1.509998798370361,1.4899988174438477,-19.99998092651345,43.378074645996094,True,B,3,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.589998722076416,-19.999980926513672,6.681402683258057,True,B,3,double_160bpm,0,160.0,sim
2,1.889998435974121,1.9099984169006348,19.999980926513672,73.75489044189453,True,B,3,double_160bpm,0,160.0,sim
3,1.969998359680176,1.974998354911804,4.999995231627974,7.226475715637207,True,B,3,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.2550041675567627,5.000114440917969,8.071142196655273,True,B,3,double_160bpm,0,160.0,sim
5,2.350006341934204,2.36000657081604,10.000228881835938,2.509459972381592,True,B,3,double_160bpm,0,160.0,sim
6,2.6300127506256104,,,0.0,False,B,3,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.720014810562134,-10.000228881835938,7.769438743591309,True,B,3,double_160bpm,0,160.0,sim
8,3.010021448135376,2.985020875930786,-25.000572204589844,16.131853103637695,True,B,3,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1000235080718994,-10.000228881836382,2.4590914249420166,True,B,3,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.3700296878814697,-20.000457763671875,14.208174705505373,True,B,3,double_160bpm,0,160.0,sim
11,3.470031976699829,3.4450314044952397,-25.0005722045894,11.805116653442385,True,B,3,double_160bpm,0,160.0,sim
12,3.7700388431549072,3.7400381565094,-30.00068664550737,11.849884033203123,False,B,3,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.815039873123169,-35.00080108642534,13.424856185913086,False,B,3,double_160bpm,0,160.0,sim
14,4.130046844482422,4.200048446655273,70.00160217285156,13.582622528076172,False,B,3,double_160bpm,0,160.0,sim
15,4.230049133300781,4.235049247741699,5.000114440917969,1.8945139646530151,True,B,3,double_160bpm,0,160.0,sim
16,4.510055541992188,4.490055084228516,-20.000457763672763,13.910367965698242,True,B,3,double_160bpm,0,160.0,sim
17,4.610057830810547,4.575057029724121,-35.00080108642578,10.378141403198242,False,B,3,double_160bpm,0,160.0,sim
18,4.890064239501953,4.900064468383789,10.000228881835938,9.665190696716309,True,B,3,double_160bpm,0,160.0,sim
19,4.970066070556641,4.975066184997559,5.000114440917969,4.441953659057617,True,B,3,double_160bpm,0,160.0,sim
20,5.250072479248047,5.3150739669799805,65.0014877319336,14.90068531036377,False,B,3,double_160bpm,0,160.0,sim
21,5.350074768066406,5.360074996948242,10.000228881835938,2.6193017959594727,True,B,3,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.615080833435059,-15.000343322753906,28.22030067443848,True,B,3,double_160bpm,0,160.0,sim
23,5.730083465576172,5.7100830078125,-20.000457763671875,9.460960388183594,True,B,3,double_160bpm,0,160.0,sim
0,1.509998798370361,1.4849988222122192,-24.99997615814187,34.419464111328125,True,B,3,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.6099987030029297,0.0,2.79507827758789,True,B,3,double_160bpm,0,160.0,sim
2,1.889998435974121,1.899998426437378,9.999990463256836,8.950311660766602,True,B,3,double_160bpm,0,160.0,sim
3,1.969998359680176,1.974998354911804,4.999995231627974,11.624208450317385,True,B,3,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.3150055408477783,65.0014877319336,14.968016624450684,False,B,3,double_160bpm,0,160.0,sim
5,2.350006341934204,2.36000657081604,10.000228881835938,2.0005171298980717,True,B,3,double_160bpm,0,160.0,sim
6,2.6300127506256104,2.6250126361846924,-5.000114440917969,23.81192398071289,True,B,3,double_160bpm,0,160.0,sim
7,2.7300150394439697,,,0.0,False,B,3,double_160bpm,0,160.0,sim
8,3.010021448135376,2.985020875930786,-25.000572204589844,16.12158203125,True,B,3,double_160bpm,0,160.0,sim
9,3.110023736953736,3.0900232791900635,-20.00045776367232,7.590868949890137,True,B,3,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.3700296878814697,-20.000457763671875,28.892675399780277,True,B,3,double_160bpm,0,160.0,sim
11,3.470031976699829,3.475032091140747,5.000114440917969,2.1196835041046143,True,B,3,double_160bpm,0,160.0,sim
12,3.7700388431549072,3.775038957595825,5.000114440917969,8.193439483642578,True,B,3,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.7400381565094,-110.00251770019443,11.645824432373049,False,B,3,double_160bpm,0,160.0,sim
14,4.130046844482422,4.200048446655273,70.00160217285156,13.618576049804688,False,B,3,double_160bpm,0,160.0,sim
15,4.230049133300781,4.235049247741699,5.000114440917969,1.3030588626861572,True,B,3,double_160bpm,0,160.0,sim
16,4.510055541992188,4.485054969787598,-25.000572204590732,16.097612380981445,True,B,3,double_160bpm,0,160.0,sim
17,4.610057830810547,4.600057601928711,-10.000228881835938,7.1459126472473145,True,B,3,double_160bpm,0,160.0,sim
18,4.890064239501953,4.910064697265625,20.000457763671875,17.517887115478516,True,B,3,double_160bpm,0,160.0,sim
19,4.970066070556641,4.980066299438477,10.000228881835938,6.756581783294678,True,B,3,double_160bpm,0,160.0,sim
20,5.250072479248047,5.3150739669799805,65.0014877319336,15.103572845458984,False,B,3,double_160bpm,0,160.0,sim
21,5.350074768066406,5.360074996948242,10.000228881835938,1.7784851789474487,True,B,3,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.615080833435059,-15.000343322753906,28.14809799194336,True,B,3,double_160bpm,0,160.0,sim
23,5.730083465576172,5.7100830078125,-20.000457763671875,9.50596523284912,True,B,3,double_160bpm,0,160.0,sim
0,0.4299997389316559,0.3949997723102569,-34.99996662139898,20.74559593200684,False,B,3,gmd_03_high_bpm138,0,138.0,sim
1,0.749999463558197,0.7199994921684265,-29.999971389770508,18.1103515625,True,B,3,gmd_03_high_bpm138,0,138.0,sim
2,0.9699992537498474,0.9399992823600768,-29.999971389770618,2230.46875,True,B,3,gmd_03_high_bpm138,0,138.0,sim
3,1.6299986839294434,1.5999987125396729,-29.999971389770508,48.196414947509766,True,B,3,gmd_03_high_bpm138,0,138.0,sim
4,2.170002222061157,2.185002565383911,15.00034332275435,16.262893676757812,True,B,3,gmd_03_high_bpm138,0,138.0,sim
5,2.510010004043579,,,0.0,False,B,3,gmd_03_high_bpm138,0,138.0,sim
6,2.710014581680298,2.675013780593872,-35.00080108642578,10.449756622314451,False,B,3,gmd_03_high_bpm138,0,138.0,sim
7,3.030021905899048,,,0.0,False,B,3,gmd_03_high_bpm138,0,138.0,sim
8,3.3700296878814697,3.340029001235962,-30.000686645507812,29.859092712402344,False,B,3,gmd_03_high_bpm138,0,138.0,sim
9,3.490032434463501,3.490032434463501,0.0,6.59309720993042,True,B,3,gmd_03_high_bpm138,0,138.0,sim
10,4.230049133300781,4.225049018859863,-5.000114440917969,14.951382637023926,True,B,3,gmd_03_high_bpm138,0,138.0,sim
11,4.450054168701172,4.465054512023926,15.000343322753906,27.45567512512207,True,B,3,gmd_03_high_bpm138,0,138.0,sim
12,4.9900665283203125,4.960065841674805,-30.000686645507812,16.15877914428711,False,B,3,gmd_03_high_bpm138,0,138.0,sim
13,5.290073394775391,5.275073051452637,-15.000343322753906,19.01024627685547,True,B,3,gmd_03_high_bpm138,0,138.0,sim
14,5.6300811767578125,5.6300811767578125,0.0,10.20962619781494,True,B,3,gmd_03_high_bpm138,0,138.0,sim
15,5.930088043212891,,,0.0,False,B,3,gmd_03_high_bpm138,0,138.0,sim
16,6.170093536376953,6.180093765258789,10.000228881835938,23.326885223388672,True,B,3,gmd_03_high_bpm138,0,138.0,sim
17,6.710105895996094,6.72010612487793,10.000228881835938,15.413972854614258,True,B,3,gmd_03_high_bpm138,0,138.0,sim
18,7.010112762451172,6.980112075805664,-30.000686645507812,11.188570022583008,False,B,3,gmd_03_high_bpm138,0,138.0,sim
19,7.370121002197266,7.340120315551758,-30.000686645507812,12.377958297729492,False,B,3,gmd_03_high_bpm138,0,138.0,sim
20,7.710128784179687,7.720129013061523,10.000228881836826,23.62680053710937,True,B,3,gmd_03_high_bpm138,0,138.0,sim
21,7.95013427734375,7.940134048461914,-10.000228881835938,23.758155822753903,True,B,3,gmd_03_high_bpm138,0,138.0,sim
22,8.230140686035156,,,0.0,False,B,3,gmd_03_high_bpm138,0,138.0,sim
23,8.570148468017578,8.545147895812988,-25.000572204589844,20.805469512939453,True,B,3,gmd_03_high_bpm138,0,138.0,sim
24,8.670150756835938,8.64015007019043,-30.000686645507812,14.462272644042969,False,B,3,gmd_03_high_bpm138,0,138.0,sim
25,9.13016128540039,9.135161399841309,5.000114440917969,11.77706241607666,True,B,3,gmd_03_high_bpm138,0,138.0,sim
26,9.45016860961914,9.410167694091797,-40.00091552734375,18.955305099487305,False,B,3,gmd_03_high_bpm138,0,138.0,sim
27,9.690174102783203,9.665173530578612,-25.00057220459162,58.95141220092773,True,B,3,gmd_03_high_bpm138,0,138.0,sim
28,10.010181427001951,10.010181427001951,0.0,11.452730178833008,True,B,3,gmd_03_high_bpm138,0,138.0,sim
29,10.330188751220703,10.305188179016112,-25.00057220459162,32.247901916503906,True,B,3,gmd_03_high_bpm138,0,138.0,sim
30,10.890201568603516,10.860200881958008,-30.000686645507812,11.11617660522461,False,B,3,gmd_03_high_bpm138,0,138.0,sim
31,11.210208892822266,,,0.0,False,B,3,gmd_03_high_bpm138,0,138.0,sim
32,11.430213928222656,11.425213813781738,-5.000114440917969,17.017534255981445,True,B,3,gmd_03_high_bpm138,0,138.0,sim
33,11.970226287841797,11.96022605895996,-10.000228881837714,20.682395935058597,True,B,3,gmd_03_high_bpm138,0,138.0,sim
34,12.270233154296877,12.265233039855955,-5.0001144409215215,9.83384895324707,True,B,3,gmd_03_high_bpm138,0,138.0,sim
35,12.610240936279297,12.640241622924805,30.000686645507812,66.10635375976562,False,B,3,gmd_03_high_bpm138,0,138.0,sim
36,12.910247802734377,12.885247230529783,-25.000572204593396,41.52056884765625,True,B,3,gmd_03_high_bpm138,0,138.0,sim
37,13.670265197753906,13.68526554107666,15.000343322753906,19.72341537475586,True,B,3,gmd_03_high_bpm138,0,138.0,sim
38,13.950271606445312,13.920270919799805,-30.000686645507812,39.47359848022461,False,B,3,gmd_03_high_bpm138,0,138.0,sim
39,14.330280303955078,14.30027961730957,-30.000686645507812,40.10415649414063,False,B,3,gmd_03_high_bpm138,0,138.0,sim
40,14.650287628173828,14.6702880859375,20.000457763671875,11.535833358764648,True,B,3,gmd_03_high_bpm138,0,138.0,sim
41,14.89029312133789,14.8652925491333,-25.000572204589844,13.72731590270996,True,B,3,gmd_03_high_bpm138,0,138.0,sim
42,15.21030044555664,15.205300331115724,-5.000114440916192,10.48378562927246,True,B,3,gmd_03_high_bpm138,0,138.0,sim
43,15.53030776977539,15.5053071975708,-25.000572204589844,23.14219856262207,True,B,3,gmd_03_high_bpm138,0,138.0,sim
44,15.610309600830078,,,0.0,False,B,3,gmd_03_high_bpm138,0,138.0,sim
0,1.349998950958252,1.3349989652633667,-14.999985694885254,14.973495483398438,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
1,1.7499985694885254,1.7249985933303833,-24.99997615814209,29.31846237182617,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
2,2.3100054264068604,2.3150055408477783,5.000114440917969,7.969034194946289,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
3,2.7300150394439697,2.7300150394439697,0.0,11.761777877807615,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
4,3.190025568008423,3.195025682449341,5.000114440917969,21.998275756835938,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
5,3.730037927627564,3.730037927627564,0.0,11.049395561218262,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
6,4.11004638671875,4.105046272277832,-5.000114440917969,22.41751480102539,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
7,4.610057830810547,4.605057716369629,-5.000114440917969,8.43341064453125,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
8,4.870063781738281,,,0.0,False,B,3,gmd_04_extreme_bpm170,0,170.0,sim
9,5.130069732666016,5.140069961547852,10.000228881835938,16.6478271484375,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
10,5.990089416503906,5.990089416503906,0.0,21.059926986694336,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
11,6.35009765625,,,0.0,False,B,3,gmd_04_extreme_bpm170,0,170.0,sim
12,6.530101776123047,6.535101890563965,5.000114440917969,16.984859466552734,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
13,6.710105895996094,6.735106468200684,25.000572204589844,13.29741382598877,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
14,6.950111389160156,6.94011116027832,-10.000228881835938,30.60483169555664,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
15,7.410121917724609,7.415122032165527,5.000114440917969,3.9637935161590576,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
16,7.750129699707031,,,0.0,False,B,3,gmd_04_extreme_bpm170,0,170.0,sim
17,8.010135650634766,8.00013542175293,-10.000228881835938,27.056995391845703,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
18,8.090137481689453,8.05013656616211,-40.00091552734375,8.80570125579834,False,B,3,gmd_04_extreme_bpm170,0,170.0,sim
19,8.530147552490234,8.54014778137207,10.000228881835938,8.360377311706543,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
20,8.970157623291016,8.98515796661377,15.000343322753906,12.125910758972168,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
21,9.23016357421875,,,0.0,False,B,3,gmd_04_extreme_bpm170,0,170.0,sim
22,9.490169525146484,9.52517032623291,35.00080108642578,2.8595845699310303,False,B,3,gmd_04_extreme_bpm170,0,170.0,sim
23,9.690174102783203,9.690174102783203,0.0,62.18256378173828,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
24,10.230186462402344,10.230186462402344,0.0,6.986719131469727,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
25,10.570194244384766,10.565194129943848,-5.000114440917969,12.017008781433104,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
26,10.8302001953125,10.800199508666992,-30.000686645507812,21.758962631225582,False,B,3,gmd_04_extreme_bpm170,0,170.0,sim
27,10.93020248413086,10.90520191192627,-25.000572204589844,12.149938583374023,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
28,11.390213012695312,11.360212326049805,-30.000686645507812,87.02606201171875,False,B,3,gmd_04_extreme_bpm170,0,170.0,sim
29,11.850223541259766,11.845223426818848,-5.000114440917969,30.968521118164062,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
30,12.090229034423828,12.06022834777832,-30.000686645507812,17.635929107666016,False,B,3,gmd_04_extreme_bpm170,0,170.0,sim
31,12.350234985351562,12.335234642028809,-15.000343322753906,17.19127655029297,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
32,12.55023956298828,12.545239448547363,-5.000114440916192,23.70015335083008,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
33,12.65024185180664,12.660242080688477,10.000228881835938,1.693956971168518,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
34,13.07025146484375,13.065251350402832,-5.000114440917969,19.38885498046875,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
35,13.3902587890625,13.375258445739746,-15.000343322753906,13.122313499450684,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
36,13.670265197753906,13.680265426635742,10.000228881835938,23.210899353027344,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
37,13.770267486572266,13.655264854431152,-115.00263214111328,45.33642578125,False,B,3,gmd_04_extreme_bpm170,0,170.0,sim
38,14.210277557373049,14.205277442932127,-5.0001144409215215,16.405105590820312,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
39,14.630287170410156,14.615286827087402,-15.000343322753906,27.205942153930664,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
40,14.89029312133789,14.89029312133789,0.0,8.374332427978516,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
41,15.150299072265623,,,0.0,False,B,3,gmd_04_extreme_bpm170,0,170.0,sim
42,15.350303649902344,15.340303421020508,-10.000228881835938,26.760995864868164,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
43,15.85031509399414,15.830314636230469,-20.000457763671875,34.623687744140625,True,B,3,gmd_04_extreme_bpm170,0,170.0,sim
0,1.509998798370361,1.5749987363815308,64.99993801116966,30.685924530029297,False,B,4,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.6099987030029297,0.0,2.261648416519165,True,B,4,double_160bpm,0,160.0,sim
2,1.889998435974121,1.864998459815979,-24.99997615814209,34.10645294189453,True,B,4,double_160bpm,0,160.0,sim
3,1.969998359680176,1.949998378753662,-19.999980926513892,10.28431510925293,True,B,4,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.215003252029419,-35.00080108642578,13.501298904418944,False,B,4,double_160bpm,0,160.0,sim
5,2.350006341934204,2.36000657081604,10.000228881835938,6.408538341522217,True,B,4,double_160bpm,0,160.0,sim
6,2.6300127506256104,2.6000120639801025,-30.000686645507812,23.808252334594727,False,B,4,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.7400152683258057,10.000228881835938,8.991727828979492,True,B,4,double_160bpm,0,160.0,sim
8,3.010021448135376,2.980020761489868,-30.000686645507812,23.829404830932617,False,B,4,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1150238513946533,5.000114440917525,1.8074440956115725,True,B,4,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.39503026008606,5.000114440918413,7.769972801208496,True,B,4,double_160bpm,0,160.0,sim
11,3.470031976699829,3.480032205581665,10.000228881835938,1.4715173244476318,True,B,4,double_160bpm,0,160.0,sim
12,3.7700388431549072,3.780039072036743,10.000228881835938,9.460610389709473,True,B,4,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.860040903091431,10.000228881836826,9.48244285583496,True,B,4,double_160bpm,0,160.0,sim
14,4.130046844482422,4.095046043395996,-35.00080108642578,13.471226692199709,False,B,4,double_160bpm,0,160.0,sim
15,4.230049133300781,4.235049247741699,5.000114440917969,57.72378158569336,True,B,4,double_160bpm,0,160.0,sim
16,4.510055541992188,4.48005485534668,-30.0006866455087,24.243392944335938,False,B,4,double_160bpm,0,160.0,sim
17,4.610057830810547,4.605057716369629,-5.000114440917969,12.738752365112305,True,B,4,double_160bpm,0,160.0,sim
18,4.890064239501953,4.865063667297363,-25.000572204589844,34.31496810913086,True,B,4,double_160bpm,0,160.0,sim
19,4.970066070556641,4.980066299438477,10.000228881835938,3.2520840167999268,True,B,4,double_160bpm,0,160.0,sim
20,5.250072479248047,5.215071678161621,-35.00080108642578,13.453142166137695,False,B,4,double_160bpm,0,160.0,sim
21,5.350074768066406,5.360074996948242,10.000228881835938,3.662992000579834,True,B,4,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.610080718994141,-20.000457763671875,20.63533973693848,True,B,4,double_160bpm,0,160.0,sim
23,5.730083465576172,5.7100830078125,-20.000457763671875,32.90053176879883,True,B,4,double_160bpm,0,160.0,sim
0,1.509998798370361,1.4899988174438477,-19.99998092651345,22.59551429748535,True,B,4,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.6099987030029297,0.0,2.7656610012054443,True,B,4,double_160bpm,0,160.0,sim
2,1.889998435974121,1.864998459815979,-24.99997615814209,34.04137420654297,True,B,4,double_160bpm,0,160.0,sim
3,1.969998359680176,1.9549983739852903,-14.999985694885698,9.285178184509276,True,B,4,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.215003252029419,-35.00080108642578,13.510143280029297,False,B,4,double_160bpm,0,160.0,sim
5,2.350006341934204,2.36000657081604,10.000228881835938,6.89361047744751,True,B,4,double_160bpm,0,160.0,sim
6,2.6300127506256104,2.6000120639801025,-30.000686645507812,23.807048797607425,False,B,4,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.7400152683258057,10.000228881835938,9.498461723327637,True,B,4,double_160bpm,0,160.0,sim
8,3.010021448135376,2.980020761489868,-30.000686645507812,23.84121322631836,False,B,4,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1150238513946533,5.000114440917525,4.068154335021973,True,B,4,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.365029573440552,-25.0005722045894,45.40249633789063,True,B,4,double_160bpm,0,160.0,sim
11,3.470031976699829,3.470031976699829,0.0,2.862269878387451,True,B,4,double_160bpm,0,160.0,sim
12,3.7700388431549072,3.745038270950317,-25.000572204590288,34.20363998413086,True,B,4,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.860040903091431,10.000228881836826,3.983252048492432,True,B,4,double_160bpm,0,160.0,sim
14,4.130046844482422,4.095046043395996,-35.00080108642578,13.554010391235352,False,B,4,double_160bpm,0,160.0,sim
15,4.230049133300781,4.240049362182617,10.000228881835938,3.826691150665283,True,B,4,double_160bpm,0,160.0,sim
16,4.510055541992188,4.48005485534668,-30.0006866455087,23.69127655029297,False,B,4,double_160bpm,0,160.0,sim
17,4.610057830810547,,,0.0,False,B,4,double_160bpm,0,160.0,sim
18,4.890064239501953,4.865063667297363,-25.000572204589844,34.28813171386719,True,B,4,double_160bpm,0,160.0,sim
19,4.970066070556641,4.975066184997559,5.000114440917969,2.53883695602417,True,B,4,double_160bpm,0,160.0,sim
20,5.250072479248047,5.215071678161621,-35.00080108642578,13.495018005371094,False,B,4,double_160bpm,0,160.0,sim
21,5.350074768066406,5.360074996948242,10.000228881835938,3.7146286964416495,True,B,4,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.610080718994141,-20.000457763671875,20.819833755493164,True,B,4,double_160bpm,0,160.0,sim
23,5.730083465576172,5.7100830078125,-20.000457763671875,32.90570831298828,True,B,4,double_160bpm,0,160.0,sim
0,1.509998798370361,1.4899988174438477,-19.99998092651345,22.890235900878903,True,B,4,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.6049987077713013,-4.999995231628418,3.4889869689941406,True,B,4,double_160bpm,0,160.0,sim
2,1.889998435974121,1.864998459815979,-24.99997615814209,33.98607635498047,True,B,4,double_160bpm,0,160.0,sim
3,1.969998359680176,1.9549983739852903,-14.999985694885698,9.285959243774414,True,B,4,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.215003252029419,-35.00080108642578,13.539021492004396,False,B,4,double_160bpm,0,160.0,sim
5,2.350006341934204,2.36000657081604,10.000228881835938,7.251227378845215,True,B,4,double_160bpm,0,160.0,sim
6,2.6300127506256104,2.6000120639801025,-30.000686645507812,23.78950500488281,False,B,4,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.7400152683258057,10.000228881835938,6.673114776611328,True,B,4,double_160bpm,0,160.0,sim
8,3.010021448135376,2.980020761489868,-30.000686645507812,23.723217010498047,False,B,4,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1050236225128174,-5.000114440918413,1.6980961561203003,True,B,4,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.365029573440552,-25.0005722045894,34.43817138671875,True,B,4,double_160bpm,0,160.0,sim
11,3.470031976699829,3.470031976699829,0.0,6.281627655029297,True,B,4,double_160bpm,0,160.0,sim
12,3.7700388431549072,3.745038270950317,-25.000572204590288,43.58447265625,True,B,4,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.8650410175323486,15.00034332275435,31.816333770751957,True,B,4,double_160bpm,0,160.0,sim
14,4.130046844482422,4.095046043395996,-35.00080108642578,13.597455978393556,False,B,4,double_160bpm,0,160.0,sim
15,4.230049133300781,4.240049362182617,10.000228881835938,7.88386344909668,True,B,4,double_160bpm,0,160.0,sim
16,4.510055541992188,4.48005485534668,-30.0006866455087,23.675273895263672,False,B,4,double_160bpm,0,160.0,sim
17,4.610057830810547,4.605057716369629,-5.000114440917969,1.6923625469207764,True,B,4,double_160bpm,0,160.0,sim
18,4.890064239501953,4.865063667297363,-25.000572204589844,34.23114776611328,True,B,4,double_160bpm,0,160.0,sim
19,4.970066070556641,4.955065727233887,-15.000343322753906,9.299552917480469,True,B,4,double_160bpm,0,160.0,sim
20,5.250072479248047,5.215071678161621,-35.00080108642578,13.565778732299805,False,B,4,double_160bpm,0,160.0,sim
21,5.350074768066406,5.360074996948242,10.000228881835938,5.603403568267822,True,B,4,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.610080718994141,-20.000457763671875,21.123035430908203,True,B,4,double_160bpm,0,160.0,sim
23,5.730083465576172,5.695082664489746,-35.00080108642578,9.64224338531494,False,B,4,double_160bpm,0,160.0,sim
0,0.4299997389316559,0.4049997627735138,-24.99997615814209,52.83357238769531,True,B,4,gmd_03_high_bpm138,0,138.0,sim
1,0.749999463558197,0.7399994730949402,-9.999990463256836,45.69827651977539,True,B,4,gmd_03_high_bpm138,0,138.0,sim
2,0.9699992537498474,0.9549992680549622,-14.999985694885254,33.201194763183594,True,B,4,gmd_03_high_bpm138,0,138.0,sim
3,1.6299986839294434,1.5999987125396729,-29.999971389770508,42.71376037597656,True,B,4,gmd_03_high_bpm138,0,138.0,sim
4,2.170002222061157,2.190002679824829,20.00045776367232,8.769672393798828,True,B,4,gmd_03_high_bpm138,0,138.0,sim
5,2.510010004043579,2.525010347366333,15.000343322753906,9.47407054901123,True,B,4,gmd_03_high_bpm138,0,138.0,sim
6,2.710014581680298,,,0.0,False,B,4,gmd_03_high_bpm138,0,138.0,sim
7,3.030021905899048,3.05002236366272,20.00045776367232,15.479381561279297,True,B,4,gmd_03_high_bpm138,0,138.0,sim
8,3.3700296878814697,,,0.0,False,B,4,gmd_03_high_bpm138,0,138.0,sim
9,3.490032434463501,3.455031633377075,-35.00080108642578,18.654563903808597,False,B,4,gmd_03_high_bpm138,0,138.0,sim
10,4.230049133300781,,,0.0,False,B,4,gmd_03_high_bpm138,0,138.0,sim
11,4.450054168701172,,,0.0,False,B,4,gmd_03_high_bpm138,0,138.0,sim
12,4.9900665283203125,,,0.0,False,B,4,gmd_03_high_bpm138,0,138.0,sim
13,5.290073394775391,5.260072708129883,-30.000686645507812,26.37386512756348,False,B,4,gmd_03_high_bpm138,0,138.0,sim
14,5.6300811767578125,5.640081405639648,10.000228881835938,13.063838958740234,True,B,4,gmd_03_high_bpm138,0,138.0,sim
15,5.930088043212891,,,0.0,False,B,4,gmd_03_high_bpm138,0,138.0,sim
16,6.170093536376953,6.180093765258789,10.000228881835938,16.987720489501953,True,B,4,gmd_03_high_bpm138,0,138.0,sim
17,6.710105895996094,6.705105781555176,-5.000114440917969,10.02748203277588,True,B,4,gmd_03_high_bpm138,0,138.0,sim
18,7.010112762451172,6.985112190246582,-25.000572204589844,57.93586349487305,True,B,4,gmd_03_high_bpm138,0,138.0,sim
19,7.370121002197266,7.36012077331543,-10.000228881835938,16.959430694580078,True,B,4,gmd_03_high_bpm138,0,138.0,sim
20,7.710128784179687,7.690128326416016,-20.000457763670987,55.20142364501953,True,B,4,gmd_03_high_bpm138,0,138.0,sim
21,7.95013427734375,7.930133819580078,-20.000457763671875,38.16606140136719,True,B,4,gmd_03_high_bpm138,0,138.0,sim
22,8.230140686035156,8.210140228271484,-20.000457763671875,51.66947937011719,True,B,4,gmd_03_high_bpm138,0,138.0,sim
23,8.570148468017578,8.545147895812988,-25.000572204589844,178.6318359375,True,B,4,gmd_03_high_bpm138,0,138.0,sim
24,8.670150756835938,8.66515064239502,-5.000114440917969,8.782506942749023,True,B,4,gmd_03_high_bpm138,0,138.0,sim
25,9.13016128540039,,,0.0,False,B,4,gmd_03_high_bpm138,0,138.0,sim
26,9.45016860961914,9.42516803741455,-25.000572204589844,83.02816009521484,True,B,4,gmd_03_high_bpm138,0,138.0,sim
27,9.690174102783203,,,0.0,False,B,4,gmd_03_high_bpm138,0,138.0,sim
