strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,tau,lh,seed,task,bpm,source
14,5.6300811767578125,5.615080833435059,-15.000343322753906,318.0401916503906,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
15,5.930088043212891,5.935088157653809,5.000114440917969,13.554462432861328,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
16,6.170093536376953,6.180093765258789,10.000228881835938,13.791553497314451,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
17,6.710105895996094,6.700105667114258,-10.000228881835938,35.030982971191406,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
18,7.010112762451172,6.985112190246582,-25.000572204589844,15.998250961303713,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
19,7.370121002197266,7.33512020111084,-35.00080108642578,1123.04052734375,False,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
20,7.710128784179687,7.720129013061523,10.000228881836826,11.778095245361328,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
21,7.95013427734375,7.960134506225586,10.000228881835938,26.52826690673828,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
22,8.230140686035156,8.215140342712402,-15.000343322753906,11.622428894042969,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
23,8.570148468017578,8.550148010253906,-20.000457763671875,47.80501556396485,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
24,8.670150756835938,8.680150985717773,10.000228881835938,12.546398162841797,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
25,9.13016128540039,9.140161514282228,10.000228881837714,13.715713500976562,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
26,9.45016860961914,9.445168495178224,-5.000114440916192,11.57409954071045,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
27,9.690174102783203,9.680173873901367,-10.000228881835938,13.751463890075684,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
28,10.010181427001951,10.015181541442873,5.0001144409215215,17.368255615234375,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
29,10.330188751220703,10.325188636779783,-5.000114440919745,20.587371826171875,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
30,10.890201568603516,10.845200538635254,-45.00102996826172,10.566038131713867,False,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
31,11.210208892822266,11.20020866394043,-10.000228881835938,40.52088928222656,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
32,11.430213928222656,11.430213928222656,0.0,14.059045791625977,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
33,11.970226287841797,11.96022605895996,-10.000228881837714,27.90678977966309,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
34,12.270233154296877,12.275233268737791,5.000114440914416,16.73310089111328,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
35,12.610240936279297,12.60524082183838,-5.000114440916192,12.979930877685549,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
36,12.910247802734377,12.915247917175291,5.000114440914416,15.779327392578123,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
37,13.670265197753906,13.68526554107666,15.000343322753906,24.054616928100582,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
38,13.950271606445312,13.940271377563477,-10.000228881835938,16.781930923461914,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
39,14.330280303955078,14.340280532836914,10.000228881835938,15.545129776000977,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
40,14.650287628173828,14.655287742614746,5.000114440917969,14.306977272033691,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
41,14.89029312133789,14.89029312133789,0.0,16.134071350097656,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
42,15.21030044555664,15.21530055999756,5.000114440919745,11.767322540283203,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
43,15.53030776977539,15.540307998657228,10.000228881837714,9.535333633422852,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
44,15.610309600830078,15.595309257507324,-15.000343322753906,21.97645378112793,True,0.5,0.5,2,gmd_03_high_bpm138,138.0,sim_tau
0,1.349998950958252,1.349998950958252,0.0,18.39523124694824,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
1,1.7499985694885254,1.7499985694885254,0.0,16.625526428222656,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
2,2.3100054264068604,2.3200056552886963,10.000228881835938,19.80079841613769,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
3,2.7300150394439697,2.735015153884888,5.000114440918413,14.538737297058104,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
4,3.190025568008423,3.195025682449341,5.000114440917969,12.797048568725586,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
5,3.730037927627564,3.7050373554229736,-25.000572204590288,9.694680213928224,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
6,4.11004638671875,4.11004638671875,0.0,17.3243350982666,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
7,4.610057830810547,4.610057830810547,0.0,19.758907318115234,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
8,4.870063781738281,4.870063781738281,0.0,41.77205276489258,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
9,5.130069732666016,5.125069618225098,-5.000114440917969,13.200632095336914,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
10,5.990089416503906,5.985089302062988,-5.000114440917969,20.730884552001957,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
11,6.35009765625,6.345097541809082,-5.000114440917969,12.335578918457031,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
12,6.530101776123047,6.530101776123047,0.0,13.130141258239746,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
13,6.710105895996094,6.705105781555176,-5.000114440917969,12.508034706115724,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
14,6.950111389160156,6.945111274719238,-5.000114440917969,12.0638427734375,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
15,7.410121917724609,7.410121917724609,0.0,14.98047924041748,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
16,7.750129699707031,7.750129699707031,0.0,17.911069869995117,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
17,8.010135650634766,8.070137023925781,60.001373291015625,11.527761459350586,False,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
18,8.090137481689453,8.100137710571289,10.000228881835938,19.48759078979492,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
19,8.530147552490234,8.525147438049316,-5.000114440917969,13.239370346069336,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
20,8.970157623291016,8.990158081054688,20.000457763671875,13.060526847839355,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
21,9.23016357421875,9.240163803100586,10.000228881835938,14.314300537109377,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
22,9.490169525146484,9.490169525146484,0.0,15.633405685424805,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
23,9.690174102783203,9.690174102783203,0.0,15.56788444519043,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
24,10.230186462402344,10.230186462402344,0.0,22.410058975219727,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
25,10.570194244384766,,,0.0,False,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
26,10.8302001953125,10.8302001953125,0.0,148.139892578125,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
27,10.93020248413086,10.93020248413086,0.0,30.91050338745117,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
28,11.390213012695312,11.390213012695312,0.0,22.991355895996094,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
29,11.850223541259766,11.860223770141602,10.000228881835938,10.772689819335938,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
30,12.090229034423828,12.090229034423828,0.0,39.48011016845703,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
31,12.350234985351562,12.375235557556152,25.000572204589844,2.8467092514038086,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
32,12.55023956298828,12.560239791870115,10.000228881835938,10.223670959472656,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
33,12.65024185180664,12.65024185180664,0.0,11.632152557373049,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
34,13.07025146484375,13.075251579284668,5.000114440917969,14.506702423095703,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
35,13.3902587890625,13.380258560180664,-10.000228881835938,20.122732162475582,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
36,13.670265197753906,13.645264625549316,-25.000572204589844,14.36240577697754,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
37,13.770267486572266,13.795268058776855,25.000572204589844,13.15822410583496,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
38,14.210277557373049,14.210277557373049,0.0,19.340940475463867,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
39,14.630287170410156,14.630287170410156,0.0,19.255069732666016,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
40,14.89029312133789,14.89029312133789,0.0,31.851261138916016,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
41,15.150299072265623,15.145298957824709,-5.000114440914416,13.06203842163086,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
42,15.350303649902344,15.325303077697754,-25.000572204589844,12.04848861694336,True,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
43,15.85031509399414,,,0.0,False,0.5,0.5,2,gmd_04_extreme_bpm170,170.0,sim_tau
0,1.509998798370361,1.509998798370361,0.0,7.87576961517334,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
1,1.6099987030029297,1.614998698234558,4.999995231628418,25.33725929260254,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
2,1.889998435974121,1.889998435974121,0.0,39.828800201416016,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
3,1.969998359680176,1.974998354911804,4.999995231627974,76.56893920898438,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
4,2.2500040531158447,2.2550041675567627,5.000114440917969,5.170777320861816,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
5,2.350006341934204,2.345006227493286,-5.000114440917969,13.46872615814209,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
6,2.6300127506256104,2.6350128650665283,5.000114440917969,34.6585807800293,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
7,2.7300150394439697,2.720014810562134,-10.000228881835938,18.14537048339844,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
8,3.010021448135376,3.015021562576294,5.000114440917969,36.45280456542969,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
9,3.110023736953736,3.110023736953736,0.0,22.133560180664062,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
10,3.3900301456451416,3.385030031204224,-5.000114440917525,30.08362579345703,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
11,3.470031976699829,3.470031976699829,0.0,23.70711898803711,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
12,3.7700388431549072,3.7700388431549072,0.0,12.667789459228516,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
13,3.8500406742095943,3.840040445327759,-10.000228881835493,26.835235595703125,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
14,4.130046844482422,4.13504695892334,5.000114440917969,6705.728515625,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
15,4.230049133300781,4.235049247741699,5.000114440917969,2.178639888763428,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
16,4.510055541992188,4.510055541992188,0.0,27.153564453125,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
17,4.610057830810547,4.615057945251465,5.000114440917969,2.916447162628174,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
18,4.890064239501953,4.885064125061035,-5.000114440917969,30.014310836791992,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
19,4.970066070556641,4.980066299438477,10.000228881835938,55.34637451171875,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
20,5.250072479248047,5.265072822570801,15.000343322753906,7.47865104675293,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
21,5.350074768066406,5.34007453918457,-10.000228881835938,17.187469482421875,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
22,5.6300811767578125,5.640081405639648,10.000228881835938,1.3677122592926023,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
23,5.730083465576172,5.730083465576172,0.0,23.68102264404297,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
24,1.509998798370361,1.504998803138733,-4.999995231628196,6.553941249847412,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
25,1.6099987030029297,1.614998698234558,4.999995231628418,25.354516983032227,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
26,1.889998435974121,1.889998435974121,0.0,39.60112762451172,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
27,1.969998359680176,1.974998354911804,4.999995231627974,76.79971313476562,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
28,2.2500040531158447,2.2550041675567627,5.000114440917969,5.169914245605469,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
29,2.350006341934204,2.355006456375122,5.000114440917969,8.215068817138672,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
30,2.6300127506256104,2.6450130939483643,15.000343322753906,1.3524028062820437,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
31,2.7300150394439697,2.7400152683258057,10.000228881835938,128.6278076171875,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
32,3.010021448135376,3.015021562576294,5.000114440917969,5.487115859985352,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
33,3.110023736953736,3.1200239658355717,10.000228881835938,6.171192169189453,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
34,3.3900301456451416,3.360029458999634,-30.000686645507812,37.625938415527344,False,1.0,0.25,2,double_160bpm,160.0,sim_tau
35,3.470031976699829,3.480032205581665,10.000228881835938,9.971842765808104,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
36,3.7700388431549072,3.765038728713989,-5.000114440918413,22.91387367248535,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
37,3.8500406742095943,3.860040903091431,10.000228881836826,2.8809595108032227,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
38,4.130046844482422,4.140047073364258,10.000228881835938,8.529197692871094,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
39,4.230049133300781,4.195048332214356,-35.00080108642489,30.77201271057129,False,1.0,0.25,2,double_160bpm,160.0,sim_tau
40,4.510055541992188,4.5150556564331055,5.000114440917081,10.927281379699709,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
41,4.610057830810547,4.605057716369629,-5.000114440917969,7.211756229400635,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
42,4.890064239501953,4.885064125061035,-5.000114440917969,30.066267013549805,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
43,4.970066070556641,4.9850664138793945,15.000343322753906,42.98841857910156,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
44,5.250072479248047,5.265072822570801,15.000343322753906,8.058692932128906,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
45,5.350074768066406,5.360074996948242,10.000228881835938,42.00673675537109,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
46,5.6300811767578125,5.645081520080566,15.000343322753906,1.5082237720489502,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
47,5.730083465576172,5.730083465576172,0.0,23.167877197265625,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
48,1.509998798370361,1.5199987888336182,9.999990463257058,11.267672538757324,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
49,1.6099987030029297,1.6199986934661863,9.999990463256614,1.5850698947906494,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
50,1.889998435974121,1.889998435974121,0.0,39.595306396484375,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
51,1.969998359680176,1.9799983501434328,9.999990463256836,42.33966827392578,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
52,2.2500040531158447,2.2600042819976807,10.000228881835938,181.8597717285156,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
53,2.350006341934204,2.370006799697876,20.000457763671875,13.389274597167969,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
54,2.6300127506256104,2.6000120639801025,-30.000686645507812,36.44351959228516,False,1.0,0.25,2,double_160bpm,160.0,sim_tau
55,2.7300150394439697,2.745015382766724,15.00034332275435,42.28011322021485,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
56,3.010021448135376,3.015021562576294,5.000114440917969,117.35845184326172,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
57,3.110023736953736,3.0800230503082275,-30.000686645508257,10.815354347229004,False,1.0,0.25,2,double_160bpm,160.0,sim_tau
58,3.3900301456451416,3.360029458999634,-30.000686645507812,38.09635543823242,False,1.0,0.25,2,double_160bpm,160.0,sim_tau
59,3.470031976699829,3.480032205581665,10.000228881835938,2.0690321922302246,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
60,3.7700388431549072,3.765038728713989,-5.000114440918413,23.113990783691406,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
61,3.8500406742095943,3.860040903091431,10.000228881836826,1.9905526638031008,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
62,4.130046844482422,4.140047073364258,10.000228881835938,8.56540298461914,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
63,4.230049133300781,4.1900482177734375,-40.00091552734375,12.564831733703612,False,1.0,0.25,2,double_160bpm,160.0,sim_tau
64,4.510055541992188,4.5150556564331055,5.000114440917081,10.91156005859375,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
65,4.610057830810547,4.600057601928711,-10.000228881835938,7.050555229187012,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
66,4.890064239501953,4.900064468383789,10.000228881835938,1.386211395263672,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
67,4.970066070556641,4.9850664138793945,15.000343322753906,10.555612564086914,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
68,5.250072479248047,5.210071563720703,-40.00091552734375,19.465164184570312,False,1.0,0.25,2,double_160bpm,160.0,sim_tau
69,5.350074768066406,5.36507511138916,15.000343322753906,1.799954891204834,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
70,5.6300811767578125,5.645081520080566,15.000343322753906,1.0633434057235718,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
71,5.730083465576172,5.740083694458008,10.000228881835938,941.0897827148438,True,1.0,0.25,2,double_160bpm,160.0,sim_tau
0,0.4299997389316559,,,0.0,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
1,0.749999463558197,0.7449994683265686,-4.999995231628418,4.010958194732666,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
2,0.9699992537498474,,,0.0,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
3,1.6299986839294434,1.624998688697815,-4.999995231628418,32.05595016479492,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
4,2.170002222061157,2.1650021076202397,-5.000114440917081,9.919001579284668,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
5,2.510010004043579,2.505009889602661,-5.000114440917969,31.15083312988281,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
6,2.710014581680298,2.70501446723938,-5.000114440917969,13.206908226013184,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
7,3.030021905899048,3.030021905899048,0.0,5.160210609436035,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
8,3.3700296878814697,3.340029001235962,-30.000686645507812,20.231922149658203,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
9,3.490032434463501,3.485032320022583,-5.000114440917969,13.61615753173828,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
10,4.230049133300781,4.215048789978027,-15.000343322753906,13576.841796875,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
11,4.450054168701172,,,0.0,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
12,4.9900665283203125,4.975066184997559,-15.000343322753906,2.844848394393921,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
13,5.290073394775391,,,0.0,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
14,5.6300811767578125,5.650081634521484,20.000457763671875,13.51900863647461,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
15,5.930088043212891,5.930088043212891,0.0,8.188295364379883,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
16,6.170093536376953,6.165093421936035,-5.000114440917969,17.768037796020508,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
17,6.710105895996094,,,0.0,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
18,7.010112762451172,,,0.0,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
19,7.370121002197266,7.3901214599609375,20.000457763671875,18.140626907348636,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
20,7.710128784179687,7.720129013061523,10.000228881836826,14.044649124145508,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
21,7.95013427734375,7.920133590698242,-30.000686645507812,18.95566940307617,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
22,8.230140686035156,8.235140800476074,5.000114440917969,17.070032119750977,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
23,8.570148468017578,8.570148468017578,0.0,2037.4228515625,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
24,8.670150756835938,8.685151100158691,15.000343322753906,9.255123138427734,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
25,9.13016128540039,9.135161399841309,5.000114440917969,16.034875869750977,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
26,9.45016860961914,9.45516872406006,5.000114440919745,15.793867111206056,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
27,9.690174102783203,9.660173416137695,-30.000686645507812,19.035552978515625,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
28,10.010181427001951,9.980180740356444,-30.000686645507812,26.534500122070312,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
29,10.330188751220703,10.330188751220703,0.0,18.245227813720703,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
30,10.890201568603516,10.890201568603516,0.0,16.536123275756836,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
31,11.210208892822266,11.215209007263184,5.000114440917969,15.649593353271484,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
32,11.430213928222656,11.430213928222656,0.0,11.999040603637695,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
33,11.970226287841797,,,0.0,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
34,12.270233154296877,12.245232582092283,-25.000572204593396,35.16509246826172,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
35,12.610240936279297,12.610240936279297,0.0,16.24345588684082,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
36,12.910247802734377,12.910247802734377,0.0,45.00733184814453,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
37,13.670265197753906,,,0.0,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
38,13.950271606445312,13.925271034240724,-25.000572204588067,40.31083679199219,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
39,14.330280303955078,14.335280418395996,5.000114440917969,32.30764389038086,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
40,14.650287628173828,14.640287399291992,-10.000228881835938,20.43952178955078,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
41,14.89029312133789,,,0.0,False,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
42,15.21030044555664,15.205300331115724,-5.000114440916192,9.202120780944824,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
43,15.53030776977539,15.520307540893556,-10.000228881834161,8.676803588867188,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
44,15.610309600830078,15.615309715270996,5.000114440917969,11.943036079406738,True,1.0,0.25,2,gmd_03_high_bpm138,138.0,sim_tau
0,1.349998950958252,,,0.0,False,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
1,1.7499985694885254,1.7649985551834106,14.999985694885254,14.655351638793944,True,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
2,2.3100054264068604,,,0.0,False,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
3,2.7300150394439697,,,0.0,False,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
4,3.190025568008423,3.165024995803833,-25.000572204589844,39.40738677978516,True,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
5,3.730037927627564,,,0.0,False,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
6,4.11004638671875,,,0.0,False,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
7,4.610057830810547,4.620058059692383,10.000228881835938,12.865345001220703,True,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
8,4.870063781738281,4.840063095092773,-30.000686645507812,114.81842041015624,False,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
9,5.130069732666016,,,0.0,False,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
10,5.990089416503906,5.995089530944824,5.000114440917969,15.575679779052734,True,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
11,6.35009765625,6.330097198486328,-20.000457763671875,35.471038818359375,True,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
12,6.530101776123047,6.545102119445801,15.000343322753906,8.510969161987305,True,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
13,6.710105895996094,6.725106239318848,15.000343322753906,12.878484725952148,True,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
14,6.950111389160156,,,0.0,False,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
15,7.410121917724609,7.3851213455200195,-25.000572204589844,42.414249420166016,True,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
16,7.750129699707031,7.765130043029785,15.000343322753906,15.15650749206543,True,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
17,8.010135650634766,,,0.0,False,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
18,8.090137481689453,8.080137252807617,-10.000228881835938,10.93471908569336,True,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
19,8.530147552490234,,,0.0,False,1.0,0.25,2,gmd_04_extreme_bpm170,170.0,sim_tau
